component_id,manufacturer,mpn,quantity,uom,inventory_status
66a31d5b-0deb-40dd-805e-c4e1f54ad0c9,DIODES INCORPORATED,ZVN4525GTA,0.0,,
6402233f-1824-4508-a387-0920305e7b30,DIODES INCORPORATED,ZXGD3003E6,0.0,,
debe34e1-2181-45b5-a0ce-68604690d00a,DIODES INCORPORATED,ZXGD3005E6TA,0.0,,
8d33739e-11d6-48df-a3bf-9a38c0bc0e98,DIODES INCORPORATED,ZXGD3006E6,0.0,,
d441dd93-ca15-4b14-9909-27009002a62f,DIODES INCORPORATED,ZXTC2045E6,0.0,,
b460332e-b7d5-41ea-9daa-5fa31b9f6ca9,DIOTEC,1.5SMCJ15A,0.0,,
78e1120d-e85b-48aa-a289-72aaac7fcc9c,DIOTEC,1N5361B,0.0,,
2457eee7-33ec-4167-a565-9148296a8011,DIOTEC,1N5364B,0.0,,
cf8dd743-2454-416b-a192-51b1ef7fd7a1,DIOTEC,1N5370B,0.0,,
13e85781-e18c-4889-95fb-7757868df5fa,DIOTEC,1N5372B,0.0,,
69e9934b-5e25-4ac1-a8b7-6aa892dbc3c3,DIOTEC,LL103A,0.0,,
a1efa903-a4df-49e2-b36a-040649d18d2d,DIOTEC,SK16,0.0,,
0e2c0ea7-7e25-472a-8c44-152a3675cc85,DIOTEC,SK33,0.0,,
9d5eb5be-85c0-48a7-ae13-c48fb48a1dac,DIOTEC SEMICONDUCTOR,BC848C,0.0,,
f262ef75-040a-48cb-97b6-8d0249f88830,DIPTRONICS,DHA-04TQ,0.0,,
6158c4af-b345-48b2-99df-19befc0f3f1d,DIPTRONICS,DHA-08TQ,0.0,,
f23edd23-81ce-4db9-a6c5-abcb8109427a,DISPLAY VISION,EA OLEDL128-6LWA,0.0,,
08047bc3-2fd5-4fab-8280-5013ee3b5af0,DISPLAY VISION,EA TOUCH128-29C1,0.0,,
30612be4-9cae-40cd-b6d7-f4e887e2b6ca,DISPLAY VISION,EA WF100-06S,0.0,,
46fa1857-0240-4036-a1c1-30cd299502b8,DISTAR TECHNOLOGY LIMITED,DS-C2004A2-YFSDYE-NAA,0.0,,
0888b5fc-6c51-4b47-9138-d206f55db2f2,DL_DATA DELAY DEVICES,1513-10A,0.0,,
3b84c1e2-e5ea-4171-8fa0-186d244b4bb6,DONGXIN,GZC9-Y,0.0,,
defb6aed-6ba4-4d64-96f6-f9cac17cfa49,DS_DISPLAYTECH,INT028ATFT,0.0,,
894bfbde-5de0-4f17-9821-477ca435d078,E-SWITCH,1004P3T1B1M2RE,0.0,,
5340277b-318b-4a48-b4ff-83e336f6a71d,E-SWITCH,1004P3T2B4M7QE,0.0,,
c1332d68-236e-41f2-b4db-7308cb9c47ce,E-SWITCH,100SP1T1B3M2QEH,0.0,,
d4596b2f-45d4-4d7c-97e7-0c8e0e2c366a,E-SWITCH,200AWMSP4T1A1M7QE,0.0,,
f5c3cbf9-1a3f-49f4-8934-3efff55b4b60,E-Switch,TL2243,0.0,,
b86b6897-ec20-487b-8895-e4d10f7a0f53,E-SWITCH,TL3315NF100Q,0.0,,
4259a09d-9479-49e8-bf32-2a16071d7e4f,E-TEC,BPQ400-0830-20AA95,0.0,,
136bac76-3a0c-4606-9995-540898fd5d7f,E-TEC,LEH-210-S900,0.0,,
8f504bd8-8cac-46a0-a35d-c0f295901c7c,E-TEC,LEV-314-S915-95,0.0,,
4e02cd1e-c41b-4011-ba90-4c8463d9a2ba,E-TEC,PLS-028-H105-00,0.0,,
a3514914-0337-4248-9bdd-1c60fb1a0d21,E-TEC,PLS-028-H105-99/4,0.0,,
aad60f68-4f43-47fa-a914-66631aff018a,EAO,09.03290.01,0.0,,
b50bc1f7-bf53-45d7-9b45-4eb62f7baeec,EAO,09.10201.02,0.0,,
8c867d04-133f-47b4-8aa8-7468296e00fe,EAST,TFM-33N,0.0,,
cf5a5e31-65e8-495a-9768-b49ea4d6f79b,EATON,0402ESDA-MLP,0.0,,
972909c4-7718-4b62-a311-097cb3c23f38,EATON,0603ESDA-MLP1,0.0,,
bbd3f0a2-84ab-4d2e-bf96-f12e360594f7,EATON,BK/GMC-150-R,0.0,,
fc1b556c-7bbe-4d4d-96ec-e05150b7616c,EATON,DRQ73-100-R,0.0,,
78f853b1-14ee-40be-8b45-f69b518b8506,EATON,FP1007R3-R15-R,0.0,,
e2b57ee6-c38d-428b-82a8-d2a5fc0c5630,EATON,FP1007R3-R30-R,0.0,,
87cf30fb-a499-4635-9338-c36f7e1a2a84,EATON,HCM1A1305-R33-R,0.0,,
d47d0054-c8bc-4403-aa6d-9244731d8fdf,EATON,HTC-100M,0.0,,
ce73f120-67e8-4bdf-8302-9202e7e0b377,EATON,PHV-5R4V305-R,0.0,,
fcbf2780-f6ed-43c5-bd34-0d16d9cd63c4,EATON,SR-5-1.25A,0.0,,
25caa82a-4828-469a-b831-35856831f8fe,EATON-BUSSMANN,PTS120660V005,0.0,,
24121195-180b-499f-ae8a-99f613a65a75,EATON-BUSSMANN,PTS181216V035,0.0,,
f4dd6694-c23e-4893-aa6b-71d00dd98f24,EBG,MTX 1000.5 1M 30:1 0.25% 25ppm/°C,0.0,,
b3e82a14-b459-41c6-8296-fa67426ecb17,EBG RESISTORS,HVT-5 100M Abs 1% 100ppm Ratio 1% 25ppm 1333:1,0.0,,
5ef814f1-0626-4f12-8560-955bd884afce,EBG RESISTORS,SOX-20 1M 5% 100ppm,0.0,,
a4236ff3-b66b-4c72-975f-54870c11ca85,EBG RESISTORS,SSP-52 40K 5%,0.0,,
033a1bc6-63f6-455d-9b1b-684a6429790a,EBG RESISTORS,SSP52 100RJ 200ppm,0.0,,
b0ea17c5-9d17-4088-889d-a2cfef52ad5b,EBG RESISTORS,SSP52 500RJ 200ppm,0.0,,
18c7dca6-dd35-4a87-bc64-eb7d2559b1b1,EBG RESISTORS,SSP52 80KJ 75ppm,0.0,,
9d127345-5e71-4034-93f2-861de098161e,EBG RESISTORS,SSX39 10KF R,0.0,,
0bde34f6-a024-4431-b812-de489d9f0346,ECS,ECOC-2522-40.000-3-F-C,0.0,,
c2111d21-8876-47da-933c-5f327edc0ca3,ECS,ECS-100AX-100,0.0,,
e9973fbb-674d-41ba-a29b-7186cb37c24c,ECS,ECS-110.5-18-7SX,0.0,,
cfad0ae5-865c-4e51-a051-3246318da8d4,ECS,ECS-120-18-30-JGN,0.0,,
fca55301-0428-46b1-9ae8-81c9fed5f695,ECS,ECS-2333-400-BN,0.0,,
372225ef-f5e3-46ab-8489-edfeef15fe27,ECS,ECS-240-20-30B,0.0,,
42a7f47b-1472-4ae2-a90a-3507f735fd29,ECS,ECS-250-10-33B-CWN,0.0,,
b4a9c954-2b22-458e-9e8a-aaad046c9bfc,ECS,ECS-3518-250-B,0.0,,
4c553643-14a6-4301-8f6c-90dae4b71c2a,ECS,ECS-3525-250-B,0.0,,
6aa2976c-e5b7-46e3-8ed3-7eeffe1ea2fc,ECS,ECS-3953M-1000-BN,0.0,,
d857897c-32ed-4353-82f6-69e54862e5cb,ECS,ECS-TXO-2016MV-250,0.0,,
f7b8ff34-ac0d-4071-b769-ac645c7d4d17,ECS,ECS-TXO-2016MV-400,0.0,,
0b97255e-25e2-4f70-8e5e-b1e6274180ba,ECS,ECX2-LMV-7CN-100.000,0.0,,
3f341895-2cb1-4aac-acf5-c960f885e449,ECS,ECX2-LMV-7CN-125.000,0.0,,
26336081-294e-4fa4-9942-71a1b2a795cf,ECS,ECX2-LMV-7CN-200.000,0.0,,
c9a0c07c-d316-4f64-a656-12c7a1b8e300,ECS,ZTB400P,0.0,,
5d6c3db0-f973-40c6-8ee2-de82fc8e213e,ELANTEC,EL2001CN,0.0,,
4bb87737-8c83-4f83-a5de-357ae7ef5a98,ELECTRONIC ASSEMBLY,EA DOGXL160B-7,0.0,,
56919762-697f-4d9d-8243-d6b56fb13339,ELECTRONIC ASSEMBLY,EA LED78X64-W,0.0,,
963d5df6-7c4d-451b-89ac-09de8557cbf2,ELECTRONIC ASSEMBLY,EA TOUCH160-1,0.0,,
a8ff3ded-ab19-4cc1-8cb2-36b099f9a1d6,ELECTRONIC ASSEMBLY,EA WF100-04S,0.0,,
e7b6a4ea-0fbf-48c2-b8f3-9c4587084358,ELECTRONICON,E54.G12-144P31,0.0,,
9373da6a-11f7-4c82-92f7-f58242b0d2b8,ELECTRONICON,E54.G95-803P30,0.0,,
8644a8c6-86bf-4b67-ab3e-7151877d77d3,ELECTRONICON,E54.G95-803P31,0.0,,
d5fe3784-abb9-43c7-92d6-546b2d5d2d12,ELESTA RELAYS,SGR282ZK 24VDC,0.0,,
9a24bdf1-1c40-4cb1-9231-b2f5d4252645,EMCO,A01,0.0,,
39cdaf28-d445-4452-904c-c53cf4304bcf,EMCO,C06R,0.0,,
2d528eb4-5b85-440a-a0e8-0806e71d8218,EMCO,CA10N-TR,0.0,,
20b8d1a4-12a3-41df-8004-f11e187a2669,EMCO,CA20N-TR,0.0,,
56924fe8-c9d3-451a-b89b-49908cfa31f4,EMCO,G04CTR,0.0,,
c6a7261d-0464-4ace-ac1e-8ba5828092fd,EMCO,SIP100-1W,0.0,,
68042197-eaae-4738-a69e-3f8e56b04d71,EMERSON / ASTEC,AEE00CC36-L,0.0,,
181d079a-d47a-4a24-8bbd-43796fa7755b,ENERDIS,65F-P01400153A,0.0,,
61ffb25e-132e-48d9-9ee2-87b84e06b9fb,ENERDIS,F-OK B 400,0.0,,
522606c6-31d1-4a71-bd44-00a751127d4d,ENERDIS,OKTMS4R-P6GEO-LED,0.0,,
240426ac-bd6b-4633-a76f-98c511ae6af2,EOZ / INTERDIL,09.20000.39,0.0,,
7f191740-e22a-4a35-995a-bde4481f877f,EOZ / INTERDIL,09.40000.03,0.0,,
86d69864-b8cf-46d0-a351-f18e118f93e4,EPC,EPC2053,0.0,,
9763803d-4b6e-4afe-a981-f538c9ab7189,EPC,EPC2152,0.0,,
c2cf4bc4-6baa-470a-8b9c-6feb3d7645d6,EPC,EPC2218,0.0,,
8370deee-0e34-4fff-84f2-6d3198cecd67,EPC,EPC23102,0.0,,
b3d80faa-adb5-4e93-9b1c-a1880eda8fed,EPCOS,B32529C6103J000,0.0,,
cf913ea0-67c9-4e6e-887f-ae70c4db5673,EPCOS,B32529C6103K000,0.0,,
36187ad4-835e-4854-af70-e5417bc4017e,EPCOS,B32529C6223J000,0.0,,
76e91f2d-22a6-4d31-9e44-6518a01d105a,EPCOS,B32529D6104J000,0.0,,
44a91bb1-7a9f-4036-8886-fce22ed84df7,EPCOS,B32529D6104K000,0.0,,
2b8fe23c-e6d1-4cd6-b4c5-fba2f810c98f,EPCOS,B41605A8208M008,0.0,,
fa615a0e-ead6-4be4-91a6-8dac1623b437,EPCOS,B43501A9157M000,0.0,,
9bf4f358-17ae-405c-a973-5a080418974e,EPCOS,B43514C9108M,0.0,,
9873e4f6-f911-4b7a-830f-8bb66eea56e7,EPCOS,B43547A9187M000,0.0,,
a8f7b6e9-ade7-4655-bfc4-5d605b02d0b0,EPCOS,B59301P1120A062,0.0,,
c6355463-12aa-40fc-9cf8-fa5dbfae233c,EPCOS,B78108S1102K,0.0,,
9d5a3f0b-b4dd-48ae-9cf4-81cf39406990,EPCOS,B78108S1103K,0.0,,
cbb6501b-82f5-4312-8197-a8dbaf312527,EPCOS,B78108S1104J,0.0,,
2afba4a2-567f-4a20-a616-1ec4b3eafb11,EPCOS,B78108S1104K,0.0,,
940fae45-6bf3-46d0-82f0-3d486e2fbf4b,EPCOS,B78108S1105J,0.0,,
352da4bd-b0a4-49b1-9f1a-d3eba3ec3714,EPCOS,B78108S1105J000,0.0,,
8a2bbe10-607f-4a20-a937-62a4d3997e8e,EPCOS,B78108S1124J,0.0,,
69eb3f5e-2925-4161-a755-ee19a65910e4,EPCOS,B78108S1153K,0.0,,
054521eb-22cc-4f7c-82ce-8fb1d7ca0504,EPCOS,B78108S1154J,0.0,,
56fca253-ad24-4ed4-b583-537f38ac15bc,EPCOS,B78108S1184J,0.0,,
dabf385e-2916-438c-9e63-786e4a530dcd,EPCOS,B78108S1222K,0.0,,
529742e0-cf14-4ef0-a900-341303dfac3e,EPCOS,B78108S1223K,0.0,,
ec50949c-66c1-4c32-9f5c-8e17700d7462,EPCOS,B78108S1224J,0.0,,
585078b6-6085-41dd-b42e-8c44931009c1,EPCOS,B78108S1225J,0.0,,
8a68036e-67d1-4128-a22d-33afbb34576c,EPCOS,B78108S1332K,0.0,,
65389528-6d0c-49e4-b9ba-c5b250516f11,EPCOS,B78108S1333K,0.0,,
38411198-fbfd-4f90-bd4c-46065d4f7ecb,EPCOS,B78108S1334J,0.0,,
9517c533-8495-4b59-930e-b50bbeb80ee9,EPCOS,B78108S1335J,0.0,,
91e2ba13-a5d6-41d3-ae55-008b92329a17,EPCOS,B78108S1393K,0.0,,
26c42820-0f55-48a1-8844-bf9711bf6a84,EPCOS,B78108S1394J,0.0,,
77bd98f9-4604-4468-835c-b199f96d1a1a,EPCOS,B78108S1472K,0.0,,
a1fc545d-bc4e-4b4f-880f-c1c14a625f00,EPCOS,B78108S1473J,0.0,,
3429887a-4418-4883-ac16-2b53ba5b675f,EPCOS,B78108S1474J,0.0,,
d9c00597-219f-442f-adc6-0b0ceb6391a6,EPCOS,B78108S1475J,0.0,,
c8409868-4ffc-49d4-84e5-ce069d4a4c19,EPCOS,B78108S1562K,0.0,,
f1a79d94-38dd-49c2-9abb-0f2a4b850688,EPCOS,B78108S1564J,0.0,,
68c9b248-1e33-4338-9109-7b68402fe53e,EPCOS,B78108S1683J,0.0,,
5845d3bc-fe9b-480d-9d7c-289d08780399,EPCOS,B78108S1684J,0.0,,
ec5263f6-4c17-4b40-b1a2-97178f257a26,EPCOS,B78108S1823J,0.0,,
fb4ca1c6-9650-492a-a451-e17ef19eeb37,EPCOS,B82422T1334J,0.0,,
68360e26-4964-4f5f-ab3d-9dce03c8f943,EPCOS,B82432A1334K000,0.0,,
8848614e-915a-4fb6-8875-2fa616f1d3e8,EPCOS,B82442A1106K,0.0,,
6d8f30ca-7e1d-4a3d-92a2-51743fcf576d,EPCOS,B82442A1124K000,0.0,,
42872102-a9c8-4ae6-8b93-b54856d35e4e,EPCOS,B82442A1223K000,0.0,,
39e564a2-a0f2-4486-883b-d15c7474b666,EPCOS,B82442A1225J,0.0,,
0165cdbe-de07-42ec-81f4-79e4ee1ed54b,EPCOS,B82442A1333K,0.0,,
64d04135-b906-4c42-9d8f-4eb9d1f9929c,EPCOS,B82442A1334K,0.0,,
a3b54f54-3c49-46ed-8cf8-b0fcfc90a53f,EPCOS,B82442H1103K000,0.0,,
071b39a4-2056-4421-9291-1daa136801a3,EPCOS,B82442H1104K000,0.0,,
f60eca3a-6ed4-4fc3-a82b-a826451a3bb2,EPCOS,B82442T1104K000,0.0,,
b0c68081-bf78-4c61-ac50-d070348eadfd,EPCOS,B82462A4332M000,0.0,,
3284c571-91c4-4fb6-bb36-5388e590c0a3,EPCOS,B82462A4474K000,0.0,,
91c757f0-6ff6-443f-b441-1714a5cb7c68,EPCOS,B82464-G4104-M,0.0,,
d059370a-b8fc-441d-a32f-a879c51f7ef4,EPCOS,B82464-G4474-M,0.0,,
06df2508-bb67-4a77-9585-e3af978f78ff,EPCOS,B82476A1684M000,0.0,,
f40a916d-7146-4990-9781-d2fba8ab43cf,EPCOS,B82498B1102J,0.0,,
8f8e6806-622c-4f45-aa16-ba926558e492,EPCOS,B82498B1122J,0.0,,
1a588910-0eae-41fa-9d56-73fb07f2929f,EPCOS,B82498B1152J,0.0,,
1f3551e0-3179-4efd-99d4-f79e62343e2c,EPCOS,B82498B1182J,0.0,,
6d638708-ad1b-47ef-a53f-9efe1a7caf06,EPCOS,B82498B1222J,0.0,,
03d8fbea-2b75-4e53-8d82-fd7b713e055a,EPCOS,B82498B1332J,0.0,,
05e4c56e-5f5e-473c-9864-9eaf423de544,EPCOS,B82498B1392J,0.0,,
2a9fec85-8c8d-4902-8661-4bc9d2feb7a4,EPCOS,B82498B1472J,0.0,,
2f58cb6f-8052-44e2-91c6-25d00b63291c,EPCOS,B82498B1681J,0.0,,
8961d2f8-c571-4d3b-89d2-cebe659e8266,EPCOS,B82498B1821J,0.0,,
99af74aa-aed8-4b0d-acd6-efc95f073405,EPCOS,B82498B3100J,0.0,,
ec6100dd-680f-42d2-8105-de975ad746ca,EPCOS,B82498B3101J,0.0,,
a20d7469-1c52-4425-92ef-92e6a6c52be6,EPCOS,B82498B3120J,0.0,,
7de98af6-4501-4772-8d0e-fd50958e193a,EPCOS,B82498B3121J,0.0,,
3a4b9fdb-d874-4053-a726-ec9703029348,EPCOS,B82498B3150J,0.0,,
556960a5-7188-4bb4-8a33-b4aecd75b136,EPCOS,B82498B3151J,0.0,,
1f188a83-9a30-4538-9006-49030d2385a5,EPCOS,B82498B3180J,0.0,,
e8cb38f2-54e7-4b03-9ffb-bfd44c184d17,EPCOS,B82498B3181J,0.0,,
0411bad2-e380-43c9-ab9b-617b521ec15c,EPCOS,B82498B3220J,0.0,,
9143ad4a-1e14-4908-8f62-5d6a5f2e6c29,EPCOS,B82498B3221J,0.0,,
102611fe-2121-47d7-867e-6590d2a54116,EPCOS,B82498B3270J,0.0,,
9753e29c-7aa8-4893-9396-57660a75263b,EPCOS,B82498B3279M,0.0,,
6b1ed144-adef-4fc9-a661-b7b9873309c7,EPCOS,B82498B3330J,0.0,,
1701ad30-3e83-4016-9c31-01062bfd5054,EPCOS,B82498B3331J,0.0,,
abde4d84-653f-4ef3-8ce8-dc490714187d,EPCOS,B82498B3390J,0.0,,
0a7eb4cf-4740-4d4c-9db3-94a5fbdcb8a4,EPCOS,B82498B3391J,0.0,,
876beef5-147a-42fd-ac6b-d5a5ecb4db61,EPCOS,B82498B3470J,0.0,,
5848e53e-36c6-4760-b641-b18a943f22b9,EPCOS,B82498B3471J,0.0,,
2c401f15-5720-4dc2-a756-47fdcfaea4ec,EPCOS,B82498B3560J,0.0,,
92e0c504-80cb-4094-9516-6fccbefb83b6,EPCOS,B82498B3561J,0.0,,
fa9b8809-94a0-4d2d-b960-b4c22eb1e43f,EPCOS,B82498B3680J,0.0,,
659e9af9-1aa4-41ce-b389-6e5d1200cef2,EPCOS,B82498B3689K,0.0,,
86ee57c3-3d55-48fe-9a9b-2a3bf81ee2a5,EPCOS,B82498B3820J,0.0,,
30b53846-db7f-4648-a8d3-6a48e42ca6d4,EPCOS,B82498B3829M,0.0,,
8d55547c-e249-4be2-89df-1fb2a667e173,EPCOS,B82498F1152J000,0.0,,
01c2277a-7d86-45d1-a0ef-9cf3b4b59239,EPCOS,B82498F1222J000,0.0,,
3194bfb6-d248-4577-a554-2a0af7f985e3,EPCOS,B82498F3151J000,0.0,,
296c15df-b367-42eb-a06a-a91a7a08a3b4,EPCOS,B82498F3331J000,0.0,,
548ca9a6-dc85-4d54-9d71-cd471c560d24,EPCOS,B82498F3470J000,0.0,,
30bda571-7d3b-4573-9e2e-ebf82929ba72,EPCOS / TDK,B57153S0100M000,0.0,,
1933b771-dd9a-4f7f-b3d8-50362dcafff6,EPCOS / TDK,B57153S0200M000,0.0,,
2a4627a0-8f16-4247-86c6-67d28d0e4d15,EPCOS / TDK,B57153S0330M000,0.0,,
1a535318-6935-4ddf-96dc-e7c7a7af8c5f,EPCOS / TDK,B57211P0100M301,0.0,,
5e199b02-d102-4b5c-8497-f31914b83f4a,EPCOS / TDK,B57236S0100M000,0.0,,
d0d4fcc4-f749-4b37-bdbc-fc4c5fd3d49c,EPCOS / TDK,B57237S0100M000,0.0,,
a7df7524-ef6f-45f1-bacc-8fc79f77be4e,EPCOS / TDK,B57330V2103J260,0.0,,
a81c5c9f-d201-41a5-a5bc-f1d056d8dee0,EPCOS / TDK,B57621C0103J062,0.0,,
452336f5-0452-4853-b288-dbe25b976c68,EPCOS / TDK,B57621C5103J062,0.0,,
8b8ec017-00be-41a4-8776-110ed039fcca,EPCOS / TDK,B59607A0120A062,0.0,,
953f294f-50be-4d59-a401-86bfc4ec7997,EPCOS / TDK,B59721A0100A062,0.0,,
573fe2c0-af61-4b8d-b3b3-f5c6d39bc987,EPCOS / TDK,B59755B0115A070,0.0,,
a2beeadf-8af0-45b2-81e1-e302554584e0,EPCOS / TDK,B59755C0115A070,0.0,,
5965c379-9ad1-40b9-91da-a1bc35f7938a,EPCOS / TDK,B59758B0110A070,0.0,,
e45c460c-2071-4681-a65d-785510ccc52b,EPCOS / TDK,B72205S0250K101 or S05K25,0.0,,
2e9929bb-2513-4593-bde6-96ae0fd47c92,EPCOS / TDK,B72205S0301K101 or S05K300,0.0,,
4bee0b90-fc5f-4458-a88a-03711ba0eb1f,EPCOS / TDK,B72205S0461K101 or S05K460,0.0,,
3ae6f39b-7708-41f4-9eb7-449efa686f97,EPCOS / TDK,B72207S0131K101,0.0,,
72666132-b02f-4091-8036-54a22a39cb70,EPCOS / TDK,B72207S0950K101,0.0,,
a4011d33-33a2-420d-8e14-9350c30c41cc,EPCOS / TDK,B72210S0321K101,0.0,,
98712af4-87e5-4ffa-8dd5-6c09b2ff775d,EPCOS / TDK,B72210S0461K101 or  S10K460,0.0,,
1ea2ad28-cccd-403b-846e-2e3fa2d78969,EPCOS / TDK,B72214S0251K101 or S14K250,0.0,,
648f20ca-4234-4e5c-a8af-f553f0f91696,EPCOS / TDK,B72220S0300K101 or S20K30,0.0,,
9d11046b-09f2-4a4a-a885-89a563398e96,EPCOS / TDK,B72220S0511K101 or S20K510,0.0,,
d78ce716-850f-4249-8c2a-7e9325d1f175,EPFL,OSCAM2,0.0,,
192d8eb4-97e1-4bd0-84cb-dc19aacdee27,EPSON,EG-2121CA 100.0000M-LGPA,0.0,,
661cc1e7-3658-45a1-8abb-0b5da1cdc7bd,EPSON,EG-2121CA 200.0000M-LHPA,0.0,,
9e9c46c7-20aa-4362-9cda-8276ff48e403,EPSON,FC-135 32.7680KA-A0,0.0,,
ed8480c6-d0d9-4620-9ed0-46eab514fb6d,EPSON,SG-210STF 1.0000ML or X1G0041710005,0.0,,
f3bb25ac-4310-4619-8c50-ca626fe81ad4,EPSON,SG-210STF 10.0000ML0,0.0,,
f6adc808-af7c-4015-8fec-cea59178c2a6,EPSON,SG-210STF 8.0000ML or X1G0041710015,0.0,,
71be614f-d104-4a96-8a54-8ca3ea92aaa8,EPSON,SG7050VEN 100.0000M-CDG,0.0,,
08799be5-7034-4559-b11a-23de37ddd648,EPSON,TSX-3225 24.0000MF15X-AC,0.0,,
aa9870d9-f6a6-4c36-bb03-91c678600048,EPSON,TSX-3225 25.0000MF10Z-AC,0.0,,
f225db09-d961-4d9e-90eb-df41ffaaf323,EPSON,TSX-3225 40.0000MF10Z-B6,0.0,,
d5adb931-217a-4ab0-b79a-925f5c2fcbf3,EPSON,X1G0042610020,0.0,,
4536f617-a8a0-4cdf-950a-a16ac0c9b7cc,EPSON SEIKO,FA-238 27.0000MB-C3,0.0,,
e4a90054-d037-4898-a6ad-a28eeab0a7b3,EPSON SEIKO,FA-238V 12.0000MA-C,0.0,,
61d389ea-b478-475b-82f1-34a365c7459d,EPSON SEIKO,Q24FA20H00044,0.0,,
0392f3b8-e910-41c2-aa84-6e2d8871e5c4,EPSON SEIKO,RTC-8564JE:B3:ROHS,0.0,,
c0146fac-5d8c-4d70-9aef-4ec9bc8f5e5c,EPSON SEIKO,SG-3030CM 32.7680KB3,0.0,,
c6d06007-b351-4649-bdcf-0db16bb568b1,EPSON SEIKO,SG-3030JC 32.7680KB3 or Q3102JC010001,0.0,,
05a176d1-e51d-4a7d-a112-1d4022a56eb4,EPSON SEIKO,SG-8002JA PHB 12.000000MHz,0.0,,
e4f949f3-ce7a-4a52-9d5c-4820bbecd518,EPSON SEIKO,SG-8018CE 50.0000M-TJHPA3,0.0,,
7ecd1bd3-e59d-4e6f-a194-c86ead24caf8,EPSON TOYOCOM,EG-2102CA 200.0000M-LGPA,0.0,,
ced4b086-c9d6-4a63-a5f3-bc2c31ac6a09,EPSON TOYOCOM,EG-2121CA 200.0000M-LGPA,0.0,,
7b914cea-0b1d-4a01-963b-25fe75e03dd5,EPSON TOYOCOM,MA-506 25.000M-C0:ROHS,0.0,,
a8915a21-85d4-450a-a41b-b7b8eaf07c48,EPSON TOYOCOM,MC-406 32.768K-A,0.0,,
3c451ad4-0c9a-447c-b5dc-f36aefd7dcc6,EPSON TOYOCOM,SG-210SEB C 27MHZ,0.0,,
315b8c5c-6d66-44fc-99b2-4f0b750b86af,EPSON TOYOCOM,SG-310 SCN 50.0000MJ,0.0,,
c19f2133-7e23-423d-8cbb-86986b7b862b,EPSON TOYOCOM,SG-615P 2.0000MC0,0.0,,
9ac4f00b-472e-4d9c-af3f-5faa9c469bc4,EPSON TOYOCOM,SG-615P 5.0000MC0:ROHS,0.0,,
9c783fec-213e-497c-97e0-ccdd4e0fcefc,EPSON TOYOCOM,SG-8002CA 1.0000M-PTM,0.0,,
4ce2f750-494a-4b0d-be06-f77781a0c467,EPSON TOYOCOM,SG-8002CA PCB 100MHZ,0.0,,
750578cb-36dc-4d38-8862-e0407e59c79f,EPT,103-80004,0.0,,
6b31f3e0-1c3d-4898-9060-1978ee2eb33d,EPT,111-40064,0.0,,
00b0d9e2-c0f6-4dd5-9269-3eac0c219eac,EPT,112-40064,0.0,,
5e3e2dcc-4f58-4285-a2c1-b6d018318b46,EPT,113-40010,0.0,,
8acd3bec-6643-4308-acaa-52f5251c66a9,EPT,304-80064-01,0.0,,
cf918524-9c2c-43c6-b00d-dc25978806a2,EPT,930-61040,0.0,,
7aefd0ff-db3a-4cd3-86f8-33b38f364a58,ERA TRANSFORMERS,020-5391.0,0.0,,
9b1846a0-6350-4830-85f4-061a61a0e190,ERA TRANSFORMERS,030-7234.0,0.0,,
6ba93d16-3043-47d4-a2a9-33b7dca0cb53,ERA TRANSFORMERS,054-5205.0,0.0,,
30fceac3-0c5c-43e8-a469-af6ecedf6eef,ERNI,004500,0.0,,
23704182-3da7-45b9-a907-938b401b91fc,ERNI,054392,0.0,,
388a3fe4-c8c2-4a19-888f-5ab813a2a6d4,ERNI,054546,0.0,,
41605eca-5139-46d1-8b21-67324fc92893,ERNI,054594,0.0,,
52cd3642-7c6d-4f79-b396-08e4fdf4a9b5,ERNI,054595,0.0,,
9fef59ec-c769-4b04-9d3c-adb1e58172d0,ERNI,054596,0.0,,
c9817454-dd8c-42ab-8f0b-8e9ece1b23cd,ERNI,063197,0.0,,
8f8da852-191e-4f54-b667-230f2b54da5b,ERNI,063209,0.0,,
7d31543c-8dce-481a-acf8-34ac229634c5,ERNI,063210,0.0,,
1692a5c2-be16-44cc-8de2-cd10b03d6c7f,ERNI,064317,0.0,,
1a1036ea-8a46-43b6-af1e-7e8d3e66d91c,ERNI,064318,0.0,,
50c09c55-1e45-4868-996c-f6fb23ffe92b,ERNI,064321,0.0,,
e31cace4-5135-4b99-a0cf-e3ce819c9703,ERNI,109916,0.0,,
f7a7b3a8-ae29-42f7-9c43-57b78beb77e5,ERNI,114111,0.0,,
b40f0731-1270-4bb7-b35f-d02d8d4ba317,ERNI,124044,0.0,,
72147d51-6e87-4ca6-aa13-8e36877519ef,ERNI,124045,0.0,,
997e6ee2-6239-47fa-9c65-9a0fc21d5f96,ERNI,154110,0.0,,
e8190164-7932-4359-a948-752c39d7b2d3,ERNI,154741,0.0,,
92ceeb7e-012a-4ad3-a063-023c23eabae5,ERNI,154742,0.0,,
58dbd20d-7876-4639-81fa-8286f92484b2,ERNI,154763,0.0,,
f52e7a7d-08bd-4c2f-9f4e-86cd92cecad2,ERNI,154767,0.0,,
5b0911cf-6faa-47a9-af21-f12d49c246a8,ERNI,154805,0.0,,
2376b4bc-463d-452d-bd9a-6c467ffc05f3,ERNI,154806,0.0,,
